,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,last_scraped,source,name,description,host_name,host_since,host_location,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable
1156,135714792,100.0,75.0,1.0,1.0,46.21061,6.14478,5.0,1.0,1.0,1.4,122.2,5.0,1125,5.0,5.0,1125,1125,5.0,1125.0,0,0,0,8.0,4.0,0.0,5.0,5.0,4.75,4.9,5.0,4.75,4.88,1.0,1.0,0.0,0.0,0.29,2024-06-29,previous scrape,Entire apartment next to the main train station,"Fully furnished and equipped, beautiful old (but renovated) apartment, very centrally located, next to the main train station of Geneva (Cornavin).<br /><br />This place is a great base to:<br />- Go out (lively neighborhood with many restaurants etc)<br />- Cook (fully equipped kitchen, traditional Swiss cheese fondue set, etc)<br />- Get work done (with a desk and large monitor to connect your laptop to)<br />- Get entertainment (HiFi system controllable via Bluetooth, large TV)<br /><br />A free public transport pass is included!",Daniel,2017-06-18,"Geneva, Switzerland",within a day,t,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1.5 baths,"[""Hangers"", ""Baking sheet"", ""TV"", ""Portable heater"", ""Dedicated workspace"", ""Microwave"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Central heating"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Shampoo"", ""Sound system with Bluetooth and aux"", ""Dining table"", ""Board games"", ""Private entrance"", ""Coffee"", ""Ethernet connection"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Room-darkening shades"", ""Clothing storage: wardrobe"", ""Iron"", ""Wifi"", ""Wine glasses"", ""Oven""]",t,2024-06-29,2022-03-25,2023-09-17,f
1157,31234109,98.7,82.6,1.0,1.0,46.19476,6.14795,1.0,1.0,1.0,1.4,122.2,7.0,30,7.0,7.0,30,30,7.0,30.0,0,0,0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.2,1.0,0.0,0.06,2024-06-29,previous scrape,"Lovely bedroom in charming flat, super central!","A comfortable and spacious bedroom in a charming apartment, centrally located in Geneva. The bedroom contains a king size bed, a beautiful fireplace, a desk for remote work/studying, multiple sources of light, storage space for your belongings, a fan to keep you cool in the summer, a couple of mirrors, and an inflatable mattress if required. <br />Super central and close to pretty much everything in Geneva - parks, bars, restaurants, lakes, shops, cinemas - whatever you fancy!",Rachana,2015-04-14,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Private room in rental unit,Private room,1.5 shared baths,"[""TV"", ""Indoor fireplace"", ""Iron"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Washer"", ""Heating"", ""Lock on bedroom door"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen""]",t,2024-06-29,2021-07-22,2021-08-02,f
1158,349323361,100.0,100.0,5.0,7.0,46.21655,6.14974,2.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,1.0,30,1125,1.0,367.7,0,0,0,14.0,1.0,0.0,4.5,4.57,4.79,4.79,4.9,4.71,4.7,5.0,1.2,0.0,0.0,0.38,2024-06-29,previous scrape,Chambre Standard Twin,"Sharing ""Chez Soi"", the essence of hospitality, has been the foundry value of Rey Group for over 60 years. <br />The Drake Longchamp hotel offers 156 spacious rooms, each equipped with a kitchen. Located in the heart of Geneva, 100 m from the Lake, it is ideal for your business and family stays. <br />Our reception service is open every day, 24 hours a day.<br />a simple call will be enough to get information about the City, how to use the room, or any other request.",Aurélie,2020-06-09,"Genève, Switzerland",within an hour,t,"['email', 'phone']",t,f,Commune de Genève,Entire condo,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Portable fans"", ""Dedicated workspace"", ""Hair dryer"", ""Long term stays allowed"", ""Dishes and silverware"", ""Lake access"", ""Cooking basics"", ""Paid parking garage on premises"", ""Clothing storage: closet and dresser"", ""Shampoo"", ""Elevator"", ""Free resort access"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Safe"", ""Essentials"", ""Extra pillows and blankets"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Luggage dropoff allowed"", ""Shower gel"", ""Iron"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private backyard""]",t,2024-06-29,2021-06-27,2024-02-18,f
1159,101390916,100.0,94.0,1.0,4.0,46.20352,6.13469,3.0,1.0,1.0,3.0,122.2,2.0,1125,1.0,2.9,1125,1125,2.6,1125.0,18,32,32,46.0,2.9,2.0,4.91,4.91,4.96,4.87,4.98,4.83,4.89,1.0,1.0,0.0,0.0,1.43,2024-06-29,city scrape,120 sqm flat with view over the Rhone and the Lake,"Large apartment with a magnificent view of the Jet-d'Eau from the balcony and loggia! Two ""king size"" bedrooms with 55-inch Oled TV and two separate bathrooms, an equipped kitchen and an office with a 34-inch screen, high speed wifi access and a scanner-printer. High standing building, secure with underground private parking and a direct access to the flat. The apartment is located at 5 minutes walk from the hotel Mandarin Oriental in Bel Air, the main train station (Cornavin) and Geneva-City.",Samuel,2016-10-26,"Geneva, Switzerland",within an hour,t,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,2.5 baths,"[""EV charger"", ""Hangers"", ""Baking sheet"", ""Window guards"", ""Beach essentials"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Fireplace guards"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Freezer"", ""Blender"", ""Cooking basics"", ""Lake access"", ""Refrigerator"", ""Cleaning products"", ""Paid parking on premises"", ""Shared beach access"", ""Outdoor furniture"", ""Shampoo"", ""Dishwasher"", ""Elevator"", ""Smart lock"", ""Dining table"", ""Free parking garage on premises \u2013 1 space"", ""Fire extinguisher"", ""Private entrance"", ""Coffee"", ""Self check-in"", ""Ethernet connection"", ""Breakfast"", ""Essentials"", ""Fast wifi \u2013 83 Mbps"", ""Extra pillows and blankets"", ""Pocket wifi"", ""City skyline view"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""55 inch HDTV with Netflix, Chromecast, Apple TV, premium cable"", ""First aid kit"", ""Clothing storage: walk-in closet and closet"", ""Kitchen"", ""Hot water kettle"", ""Free street parking"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Shared gym in building"", ""Shower gel"", ""Outdoor dining area"", ""Lake view"", ""Stove"", ""Paid parking off premises"", ""Iron"", ""Toaster"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Books and reading material"", ""Oven""]",t,2024-06-29,2021-11-09,2024-06-09,f
1160,39628467,100.0,82.6,1.0,1.0,46.21061,6.13056,2.0,1.0,1.0,1.4,122.2,2.8,1125,2.5,2.9,1125,1125,2.8,1125.0,7,25,145,6.0,1.0,0.0,4.83,4.83,4.67,4.9,4.83,5.0,4.83,1.0,1.0,0.0,0.0,0.17,2024-06-29,previous scrape,Flat with balcony,"Very nice and fully equipped flat in a calm building of the beginning of 1900, with high ceilings and spacious rooms. My flat has a colorful kitchen, a large sleeping room, living room with TV and wifi, with a sofa bed. It  is very confortable for two people. It is 10 minutes from the train station and has a balcony with a  partially open view. Bank, grocery stores, parks and a public swimming pool are very close.",Chris,2015-07-26,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire condo,Entire home/apt,1 bath,"[""Cooking basics"", ""TV"", ""Patio or balcony"", ""Shampoo"", ""Body soap"", ""Wifi"", ""Washer"", ""Hot water"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware""]",t,2024-06-29,2021-07-15,2024-04-02,f
1161,752690,98.7,82.6,1.0,3.0,46.21763,6.14592,3.0,1.0,1.0,1.4,122.2,5.0,15,5.0,5.0,15,15,5.0,15.0,0,0,0,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.0,0.0,0.0,0.8,2024-06-29,previous scrape,1bed apartment near Geneva lake and train station,"Located just off the River Avre, this lovely apartment is central (Bel Air in 10 minutes, Carouge 5 minutes) with a tram stop (12, 18) directly below. There is also a epicerie and a bakery next door with the nearest supermarket 1 tram stop away.",George,2011-06-28,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Mountain view"", ""Hangers"", ""TV"", ""Paid washer \u2013 In building"", ""Garden view"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Lake access"", ""Cooking basics"", ""Clothing storage"", ""Refrigerator"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Elevator"", ""Board games"", ""Electric stove"", ""Ethernet connection"", ""Essentials"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Free street parking"", ""Kitchen"", ""Paid dryer \u2013 In building"", ""Room-darkening shades"", ""Laundromat nearby"", ""Iron"", ""Toaster"", ""Wifi"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Oven""]",t,2024-06-29,2021-07-15,2024-04-02,f
1162,49558374,98.7,82.6,1.0,1.0,46.2,6.14359,2.0,1.0,1.0,1.4,122.2,5.0,14,5.0,5.0,14,14,5.0,14.0,0,0,0,4.0,3.0,0.0,5.0,5.0,5.0,4.9,5.0,4.9,4.75,1.0,1.0,0.0,0.0,0.17,2024-06-29,previous scrape,Lovely 1 bedroom apartment in central Geneva,"Located just off the River Avre, this lovely apartment is central (Bel Air in 10 minutes, Carouge 5 minutes) with a tram stop (12, 18) directly below. There is also a epicerie and a bakery next door with the nearest supermarket 1 tram stop away.",Rachel,2015-11-21,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Sonos sound system"", ""Paid street parking off premises"", ""Hangers"", ""Coffee maker: french press"", ""Baking sheet"", ""TV"", ""Single level home"", ""Portable fans"", ""Exercise equipment: yoga mat"", ""Dedicated workspace"", ""Microwave"", ""Private patio or balcony"", ""Hair dryer"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Keypad"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Shampoo"", ""Dishwasher"", ""Elevator"", ""Clothing storage: closet"", ""Dining table"", ""Coffee"", ""Self check-in"", ""Essentials"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Laundromat nearby"", ""Shower gel"", ""Stove"", ""Iron"", ""Toaster"", ""Wifi"", ""Washer"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Books and reading material"", ""Oven""]",t,2024-06-29,2022-08-02,2023-08-13,f
1163,182830887,98.7,82.6,1.0,3.0,46.19284,6.1,4.0,1.0,1.0,1.4,122.2,2.8,365,2.5,2.9,365,365,2.8,365.0,29,59,89,8.0,0.0,0.0,4.88,4.88,4.88,4.9,4.9,5.0,5.0,1.0,1.0,0.0,0.0,0.22,2024-06-29,previous scrape,GENEVE a la frontiere  superbe appartement,Enjoy easy access to everything from this perfectly located home base. ideal location to visit GENEVE and its surroundings with 2 bedrooms and a beautiful terrace with fitness equipment.,Eric,2018-04-06,"Annemasse, France",within a day,f,"['email', 'phone']",t,t,Thônex,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Exercise equipment"", ""Microwave"", ""Cleaning available during stay"", ""Smoke alarm"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Freezer"", ""Cooking basics"", ""Clothing storage"", ""Refrigerator"", ""Cleaning products"", ""Outdoor furniture"", ""Shampoo"", ""Dishwasher"", ""Free parking on premises"", ""Elevator"", ""Dining table"", ""Essentials"", ""Extra pillows and blankets"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Luggage dropoff allowed"", ""Dryer"", ""Shower gel"", ""Outdoor dining area"", ""Stove"", ""Iron"", ""Toaster"", ""Wifi"", ""Washer"", ""Bathtub"", ""Exterior security cameras on property"", ""Oven""]",t,2024-06-29,2021-07-28,2021-10-31,f
1164,349323361,100.0,100.0,5.0,7.0,46.21431,6.15031,2.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,1.0,30,1125,1.0,367.7,0,0,0,30.0,9.0,1.0,4.63,4.63,4.87,4.87,4.9,4.9,4.7,5.0,1.2,0.0,0.0,0.85,2024-06-29,previous scrape,Chambre Grand Lit Standard,"We are happy to welcome you to our spacious rooms (minimum 25 m2), comfortable and all equipped with kitchen, for a quality stay in all conviviality.<br />If you choose the Drake Longchamp Hotel for its central and lakeside location, you will definitely come back to feel at home again.",Aurélie,2020-06-09,"Genève, Switzerland",within an hour,t,"['email', 'phone']",t,f,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Backyard"", ""Portable fans"", ""Dedicated workspace"", ""Hair dryer"", ""Long term stays allowed"", ""Dishes and silverware"", ""Lake access"", ""Cooking basics"", ""Clothing storage"", ""Paid parking on premises"", ""Shampoo"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Safe"", ""Essentials"", ""Extra pillows and blankets"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Resort access"", ""Luggage dropoff allowed"", ""Shower gel"", ""Iron"", ""Wifi"", ""Bathtub"", ""Heating""]",t,2024-06-29,2021-08-11,2024-06-22,f
1165,368535381,98.7,82.6,4.0,4.0,46.20866,6.14812,2.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,0,0,0,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.0,1.0,0.4,0.0,0.8,2024-06-29,previous scrape,Unique! Classic room,"Whether you are in Geneva for business or pleasure, you have had a long day... A warm room, a well-lit white marble bathroom and a cosy bed await you. A desk with full internet connection is at your disposal if you need it.",Hotel Bristol,2020-09-21,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,f,Commune de Genève,Room in hotel,Private room,1 private bath,"[""Paid street parking off premises"", ""Babysitter recommendations"", ""Hangers"", ""Coffee maker: espresso machine"", ""Mosquito net"", ""Dedicated workspace"", ""Molton Brown shampoo"", ""Molton Brown body soap"", ""Piano"", ""Hair dryer"", ""Smoke alarm"", ""Long term stays allowed"", ""Building staff"", ""HDTV"", ""Lake access"", ""Paid parking garage on premises"", ""Shared beach access"", ""Elevator"", ""Free resort access"", ""Clothing storage: closet"", ""Shared backyard \u2013 Not fully fenced"", ""Shared sauna"", ""Coffee"", ""Self check-in"", ""Gym"", ""Mini fridge"", ""Safe"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat"", ""Luggage dropoff allowed"", ""Crib"", ""Shower gel"", ""Waterfront"", ""Wifi"", ""Heating"", ""Shared hot tub - available all year, open specific hours"", ""Air conditioning""]",t,2024-06-29,2021-08-11,2024-06-22,f
1166,368535381,98.7,82.6,4.0,4.0,46.20706,6.14809,3.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,0,0,0,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.0,1.0,0.4,0.0,0.8,2024-06-29,previous scrape,Unique! Superior room,"Whether you are in Geneva for business or pleasure, you have had a long day ... A renovated and warm bedroom with shimmering colors and a cozy bed await you. A desk with all Internet connections is at your disposal if you need it.",Hotel Bristol,2020-09-21,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,f,Commune de Genève,Room in hotel,Private room,1 private bath,"[""Paid street parking off premises"", ""Hangers"", ""Coffee maker: espresso machine"", ""TV"", ""Mosquito net"", ""Garden view"", ""Crib - available upon request"", ""Dedicated workspace"", ""Molton Brown body soap"", ""Smoke alarm"", ""Hair dryer"", ""Books and reading material"", ""Long term stays allowed"", ""Building staff"", ""Lake access"", ""Paid parking garage on premises"", ""Shared beach access"", ""Shampoo"", ""Elevator"", ""Free resort access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Clothing storage: closet"", ""Shared backyard \u2013 Not fully fenced"", ""Shared sauna"", ""Coffee"", ""Self check-in"", ""Mini fridge"", ""Safe"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""City skyline view"", ""Pets allowed"", ""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat"", ""Luggage dropoff allowed"", ""Shared gym in building"", ""Shower gel"", ""Waterfront"", ""Wifi"", ""Heating"", ""Shared hot tub - available all year, open specific hours"", ""Air conditioning""]",t,2024-06-29,2021-08-11,2024-06-22,f
1167,368535381,98.7,82.6,4.0,4.0,46.20648,6.14809,3.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,0,0,0,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.0,1.0,0.4,0.0,0.8,2024-06-29,previous scrape,Unique! Deluxe room (36m2),"Whether you are in Geneva for business or pleasure, you have had a long day ... A renovated and warm bedroom with shimmering colors and a cozy bed await you. A desk with all Internet connections is at your disposal if you need it.",Hotel Bristol,2020-09-21,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,f,Commune de Genève,Room in hotel,Private room,1 private bath,"[""Paid street parking off premises"", ""Babysitter recommendations"", ""Hangers"", ""Coffee maker: espresso machine"", ""Mosquito net"", ""Crib - available upon request"", ""Dedicated workspace"", ""Molton Brown body soap"", ""Smoke alarm"", ""Hair dryer"", ""Books and reading material"", ""Long term stays allowed"", ""Building staff"", ""HDTV"", ""Lake access"", ""Paid parking garage on premises"", ""Shared beach access"", ""Shampoo"", ""Elevator"", ""Free resort access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Clothing storage: closet"", ""Shared backyard \u2013 Not fully fenced"", ""Shared sauna"", ""Coffee"", ""Self check-in"", ""Mini fridge"", ""Safe"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Room-darkening shades"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat"", ""Luggage dropoff allowed"", ""Shared gym in building"", ""Shower gel"", ""Waterfront"", ""Private living room"", ""Wifi"", ""Heating"", ""Shared hot tub - available all year, open specific hours"", ""Air conditioning""]",t,2024-06-29,2021-08-11,2024-06-22,f
1168,3918738,98.7,82.6,2.0,3.0,46.2,6.12604,2.0,1.0,1.0,1.4,122.2,4.0,1125,4.0,4.0,1125,1125,4.0,1125.0,0,0,0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.2,1.0,0.0,0.08,2024-06-29,previous scrape,Room in a large apartment close to UN and airport,"Furnished room to rent  in Grand-Saconnex overlooking a garden with no traffic in an apartment of 70 m2. Close to the ILO, WHO (11min walk) UN (20min walk), and to the airport.<br /><br />The flat is shared with one working person who has his own room.<br /><br />Tell us something about yourself:<br />1. where do you work?<br />2. How long you plan to stay?<br /><br />Thank you<br />:)",Atila,2012-10-19,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Grand-Saconnex,Private room in rental unit,Private room,1 shared bath,"[""Cooking basics"", ""Hangers"", ""TV"", ""Essentials"", ""Iron"", ""Private living room"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Washer"", ""Hot tub"", ""Heating"", ""Kitchen"", ""Hair dryer""]",t,2024-06-29,2021-07-19,2021-08-18,f
1169,3528377,99.0,90.0,2.2,3.0,46.20948,6.12451,4.0,1.0,1.0,2.0,80.0,2.0,365,1.0,2.0,1125,1125,1.0,1125.0,0,0,0,11.0,0.0,0.0,4.8,4.9,4.45,4.9,4.9,4.9,4.7,1.8,1.2,0.4,0.0,0.31,2024-06-29,city scrape,Beautiful and Totally Renewed/Furnished Apartment,Beautiful and totally renewed/furnished apartment with independent kitchen in Geneva center.<br /><br />This beautiful 30m2 apartment offers generous and bright spaces.<br /><br />It benefits from a magnificent brightness thanks to its optimal exposure all day long (South) and a beautiful view on the 4th floor with new elevator.,Marc,2012-09-10,"Geneva, Switzerland",within an hour,f,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire condo,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Long term stays allowed"", ""Dishes and silverware"", ""Freezer"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Clothing storage"", ""Paid parking lot off premises"", ""Coffee maker: Nespresso"", ""Elevator"", ""Dining table"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Stove"", ""Iron"", ""Toaster"", ""Wifi"", ""Wine glasses"", ""Heating"", ""Oven""]",t,2024-06-29,2021-08-07,2022-01-31,t
